category	filename	status	url	title	published	version	doc_key	size	updated_at
notas-tecnicas	Nota Técnica 2021.002 v.1.12 - Publicada em 28-01-2025.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=hFtSfuCjY0A=	Nota Técnica 2021.002 v.1.12 - Publicada em 28/01/2025	28-01-2025	1.12	nota-tecnica:2021.002	1413784	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2021.003 - v.1.40 - Publicada em 26-02-2025.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=tfoysypOTPE=	Nota Técnica 2021.003 - v.1.40 - Publicada em 26/02/2025	26-02-2025	1.40	nota-tecnica:2021.003	1009448	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2021.004 - v.1.35 - Publicada em 01-11-2022.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=i0rK6ogxnx8=	Nota Técnica 2021.004 - v.1.35 - Publicada em 01/11/2022	01-11-2022	1.35	nota-tecnica:2021.004	803264	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2022.001 - v.1.00 - Publicada em 31-05-2022.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=WpIPyTpmMsM=	Nota Técnica 2022.001 - v.1.00 - Publicada em 31/05/2022	31-05-2022	1.00	nota-tecnica:2022.001	706974	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2022.002 v.1.30a - Publicada em 26-03-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=NpWPjigODyU=	Nota Técnica 2022.002 v.1.30a - Publicada em 26/03/2026	26-03-2026	1.30a	nota-tecnica:2022.002	800143	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2022.003 - v.1.11 - Publicada em 25-01-2023.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=/C5jc3RZhNQ=	Nota Técnica 2022.003 - v.1.11 - Publicada em 25/01/2023	25-01-2023	1.11	nota-tecnica:2022.003	637034	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2022.004 - v1.10 - Publicada em 14-02-2023.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=DRupDGLKaP4=	Nota Técnica 2022.004 - v1.10 - Publicada em 14/02/2023	14-02-2023	1.10	nota-tecnica:2022.004	387209	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2022.005 v.1.11 - Publicada em 11-10-2024.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=3jGaJGqngls=	Nota Técnica 2022.005 v.1.11 - Publicada em 11/10/2024	11-10-2024	1.11	nota-tecnica:2022.005	401041	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2023.001 v.1.60 - Publicada em 09-06-2025.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=FZn7%20YawPY4=	Nota Técnica 2023.001 v.1.60 - Publicada em 09/06/2025	09-06-2025	1.60	nota-tecnica:2023.001	1752521	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2023.002 v.1.01 - Publicada em 18-11-2025.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=T3QyeMfpios=	Nota Técnica 2023.002 v.1.01 - Publicada em 18/11/2025	18-11-2025	1.01	nota-tecnica:2023.002	456566	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2023.003 v.1.20 - Publicada em 08-10-2024.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=G/2/d90vIC4=	Nota Técnica 2023.003 v.1.20 - Publicada em 08/10/2024	08-10-2024	1.20	nota-tecnica:2023.003	545473	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2023.004 v.1.20 - Publicada em 07-10-2024.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=hoSIJ5lGBNc=	Nota Técnica 2023.004 v.1.20 - Publicada em 07/10/2024	07-10-2024	1.20	nota-tecnica:2023.004	714686	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2023.005 - v.1.02 - Publicada em 26-04-2024.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=pHDvlSJIO00=	Nota Técnica 2023.005 - v.1.02 - Publicada em 26/04/2024	26-04-2024	1.02	nota-tecnica:2023.005	446464	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2024.001 v.1.20 - Publicada em 29-08-2024.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=kIiniiSkpKc=	Nota Técnica 2024.001 v.1.20 - Publicada em 29/08/2024	29-08-2024	1.20	nota-tecnica:2024.001	1186076	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2024.002 - v.1.00 - Publicada em 27-05-2024.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=sNOtscnJo6w=	Nota Técnica 2024.002 - v.1.00 - Publicada em 27/05/2024	27-05-2024	1.00	nota-tecnica:2024.002	686392	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2024.003 v.1.10 - Publicada em 11-05-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=iamjHzm%204/I=	Nota Técnica 2024.003 v.1.10 - Publicada em 11/05/2026	11-05-2026	1.10	nota-tecnica:2024.003	481561	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2025.001. v.1.03 - Corrigido - Publicada em 29-09-2025.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=NvuzQGYd6E8=	Nota Técnica 2025.001. v.1.03 - Corrigido - Publicada em 29/09/2025	29-09-2025	1.03	nota-tecnica:2025.001	1028544	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2025.002 v.1.36 - Publicada em 30-04-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=bBbBVKSai3U=	Nota Técnica 2025.002 v.1.36 - Publicada em 30/04/2026	30-04-2026	1.36	nota-tecnica:2025.002	1751478	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2025.002 v.1.40 - Publicada em 20-05-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=lWEyoabukyw=	Nota Técnica 2025.002 v.1.40 - Publicada em 20/05/2026	20-05-2026	1.40	nota-tecnica:2025.002	1992512	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2025.002 v.1.50 - Publicada em 03-06-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=pD4YrecPV6s=	Nota Técnica 2025.002 v.1.50 - Publicada em 03/06/2026	03-06-2026	1.50	nota-tecnica:2025.002	2311870	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2026.001 v.1.00 - Publicada em 22-04-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=52e8psumXNc=	Nota Técnica 2026.001 v.1.00 - Publicada em 22/04/2026	22-04-2026	1.00	nota-tecnica:2026.001	4826751	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2026.002 v.1.00 - Publicada em 25-05-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=3v7VFvaogiA=	Nota Técnica 2026.002 v.1.00 - Publicada em 25/05/2026	25-05-2026	1.00	nota-tecnica:2026.002	736883	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2026.003 v.1.00 - Publicada em 25-05-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=2YdaBTIql%20k=	Nota Técnica 2026.003 v.1.00 - Publicada em 25/05/2026	25-05-2026	1.00	nota-tecnica:2026.003	1666337	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica 2026.004 v.1.01 - Publicada em 08-06-2026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=BTZQzgsO9Ws=	Nota Técnica 2026.004 v.1.01 - Publicada em 08/06/2026	08-06-2026	1.01	nota-tecnica:2026.004	516956	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica Conjunta 2025.001 - Publicada em 08-05-2025.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=5ZkvIZt10mQ=	Nota Técnica Conjunta 2025.001 - Publicada em 08/05/2025	08-05-2025		nota-tecnica:conjunta:2025.001	962216	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica NFC-e 2014.001 - Publicada em 20-08-2014.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=wI3fsjkCDWg=	Nota Técnica NFC-e 2014.001 - Publicada em 20/08/2014	20-08-2014		nota-tecnica:nfce:2014.001	400482	2026-06-22T16:51:20.983Z
notas-tecnicas	Nota Técnica NFC-e 2014.003 - v.1.02 - Publicada em 12-01-2015.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=HYPw%20DBncKo=	Nota Técnica NFC-e 2014.003 - v.1.02 - Publicada em 12/01/2015	12-01-2015	1.02	nota-tecnica:nfce:2014.003	242209	2026-06-22T16:51:20.983Z
informes-tecnicos	IT 2023.001_v1.10 - Tabela cProdANP.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=e2WH33Ck/48=	Informe Técnico 2023.001 v.1.10 - Publicado em 18/11/2024		1.10	informe-tecnico-2023-001-publicado-em	353879	2026-06-22T16:51:20.983Z
informes-tecnicos	IT2023.002v1.00 - Tabela CFOP - 11-04-2023.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=c0/Cs9Cj84Q=	Informe Técnico 2023.002 - v.1.00 - Vigente a partir de 24/04/2023 - Publicado em 11/04/2023		1.00	informe-tecnico-2023-002-vigente-a-partir-de-publicado-em	333000	2026-06-22T16:51:20.983Z
informes-tecnicos	IT_2023.003_v1.08 - Tabela de Combustíveis Sujeitos à Tributação Monofásica.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=QurUUUf8Q1A=	Informe Técnico 2023.003.1.08 - Publicado em 05/12/2025			informe-tecnico-2023-003-1-08-publicado-em	353819	2026-06-22T16:51:20.983Z
informes-tecnicos	IT2023.004v1.03 - Atualiza FCP.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=l0TyVGUbrqs=	Informe Técnico 2023.004 - v.1.03 - Publicado em 25/02/2025		1.03	informe-tecnico-2023-004-publicado-em	327930	2026-06-22T16:51:20.983Z
informes-tecnicos	IT2024.001v2.30 - Atualiza tabela de NCM.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=T5gf%20Nmt8DM=	Informe Técnico 2024.001 - v.2.30 - Publicado em 24/11/2025		2.30	informe-tecnico-2024-001-publicado-em	363921	2026-06-22T16:51:20.983Z
informes-tecnicos	IT2024.002v1.11 - Atualiza Tabela Meios de Pagamento - 04032026.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=6KiYymMwdyQ=	Informe Técnico 2024.002 v.1.11 - Publicado em 06/03/2026		1.11	informe-tecnico-2024-002-publicado-em	388419	2026-06-22T16:51:20.983Z
informes-tecnicos	IT2025.001v1.00 - Atualiza Tabela Municipios.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=HfcGH9K3i3E=	Informe Técnico 2025.001 - v.1.00 - Publicado em 18/02/2025		1.00	informe-tecnico-2025-001-publicado-em	318371	2026-06-22T16:51:20.983Z
informes-tecnicos	IT 2025.002 v.1.50 - Tabelas de Classificação do IBS e da CBS - RFB (2026_04_15).pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=JDJJBVuJyoA=	Informe Técnico 2025.002 v.1.50 - Publicado em 15/04/2026		1.50	informe-tecnico-2025-002-publicado-em	4500988	2026-06-22T16:51:20.983Z
informes-tecnicos	IT_2025.003- Alteração Endereço QRCode NFC-e - GO.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=VPJWnW2ypos=	Informe Técnico 2025.003 - v.1.00 - Publicado em 11/06/2025		1.00	informe-tecnico-2025-003-publicado-em	410785	2026-06-22T16:51:20.983Z
informes-tecnicos	IT 2025.004 v.1.10 - Tabela de Indíce de Mistura de BioCombsutível.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=q3/Dcwlx2PI=	Informe Técnico 2025.004 v.1.10 - Publicado em 24/04/2026		1.10	informe-tecnico-2025-004-publicado-em	357208	2026-06-22T16:51:20.983Z
informes-tecnicos	IT 2026.001 v.1.00 - Tabelas de Meios de Pagamento para Vinculação com o Split.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=%2097zJVvurKU=	Informe Técnico 2026.001 v.1.00 - Publicado em 12/05/2026		1.00	informe-tecnico-2026-001-publicado-em	562497	2026-06-22T16:51:20.983Z
informes-tecnicos	IT 2026.002 v.1.00 - Tabela de Aliquotas da CBS.pdf	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=p3diw3stE7w=	Informe Técnico 2026.002 v.1.00 - Publicado em 12/05/2026		1.00	informe-tecnico-2026-002-publicado-em	511901	2026-06-22T16:51:20.983Z
diversos	cadeia_www.nfe.fazenda.gov.br.p7b	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=5Fv8auON8uo=	Cadeia de Certificados do www (atualizada em 14/01/2021)			cadeia-de-certificados-do-www-atualizada-em	2022	2026-06-22T16:51:20.983Z
diversos	cadeia_www1.nfe.fazenda.gov.br.p7b	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=JuhROOiTOPA=	Cadeia de Certificados do www1 (atualizada em 04/08/2021)			cadeia-de-certificados-do-www1-atualizada-em	3557	2026-06-22T16:51:20.983Z
diversos	IT 2026.002 v.1.00 - Aliquotas da CBS.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=LRksVAMl7nQ=	Tabela de Alíquotas da CBS - Publicada em 12/05/2026	12-05-2026		tabela-de-aliquotas-da-cbs	10109	2026-06-22T16:51:20.983Z
diversos	Tabela_Alíquotas_FCP_por_UF_2025-02_07.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=owT0exphn/8=	Tabela de Alíquotas de FCP por UF (atualizada em 25/02/2025)			tabela-de-aliquotas-de-fcp-por-uf-atualizada-em	13096	2026-06-22T16:51:20.983Z
diversos	Tabela de bandeiras de cartão de crédito-débito.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=HoyGo5PttVk=	Tabela de bandeiras de Cartões de Crédito/Débito - Publicada em 16/03/2021	16-03-2021		tabela-de-bandeiras-de-cartoes-de-credito-debito	11543	2026-06-22T16:51:20.983Z
diversos	IT 2023.002-v1.00_Tabela_CFOP_Vigência_20230424.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=UGAhInpwpPw=	Tabela de CFOP - Vigência 24-04-2023 (Publicada em 11/04/2023)	11-04-2023		tabela-de-cfop-vigencia	423812	2026-06-22T16:51:20.983Z
diversos	Tabela-cClass.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=LR4gPlFP4BA=	Tabela de código de classificação da NFAg - Publicada em 15/12/2025	15-12-2025		tabela-de-codigo-de-classificacao-da-nfag	7449	2026-06-22T16:51:20.983Z
diversos	cClassTrib 2026_04_15.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=FpvdeKRwtmQ=	Tabela de Código de Classificação Tributária do IBS/CBS - Publicada em 15/04/2026	15-04-2026		tabela-de-codigo-de-classificacao-tributaria-do-ibs-cbs	117399	2026-06-22T16:51:20.983Z
diversos	cCredPres_2025-12-12Public.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=rn3xdMdN/zI=	Tabela de Código de Crédito Presumido do IBS e CBS - Publicada em 15/12/2025	15-12-2025		tabela-de-codigo-de-credito-presumido-do-ibs-e-cbs	27778	2026-06-22T16:51:20.983Z
diversos	tbIndiceMisturaBioCombustivel_20260424.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=UP%20wL1W1cGA=	Tabela de Código de Índice de Biocombustível do IBS e CBS - Publicada em 24/04/2026	24-04-2026		tabela-de-codigo-de-indice-de-biocombustivel-do-ibs-e-cbs	23232	2026-06-22T16:51:20.983Z
diversos	Tabela_Codigo_Produto_ANP-20241118.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=TcTEtAr9H70=	Tabela de Código de Produtos da ANP - Vigente a partir de 29/11/2024 - Publicada em 18/11/2024	18-11-2024		tabela-de-codigo-de-produtos-da-anp-vigente-a-partir-de	24241	2026-06-22T16:51:20.983Z
diversos	Tabela de Códigos NFe ABI - v2.00 - Minuta.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=E5OaFq7%20IWQ=	Tabela de Códigos da NF-e ABI v.2.00 (minuta) - Publicada em 07/04/2026	07-04-2026	2.00	tabela-de-codigos-da-nf-e-abi-minuta	32196	2026-06-22T16:51:20.983Z
diversos	Tabela de Combustíveis Sujeitos à Tributação Monofásica-20251202 (vigência a partir de 01-01-2026).xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=OymzZVoKrbk=	Tabela de códigos de combustíveis sujeitos à tributação monofásica de ICMS - Publicada em 05/12/2025	05-12-2025		tabela-de-codigos-de-combustiveis-sujeitos-a-tributacao-monofasica-de-icms	25205	2026-06-22T16:51:20.983Z
diversos	Tabela de Códigos de Item da Lista de Serviços.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=ZCj/PlYFSRQ=	Tabela de Códigos de item da Lista de Serviços			tabela-de-codigos-de-item-da-lista-de-servicos	24122	2026-06-22T16:51:20.983Z
diversos	Tabela_de_meios_de_pagamento - 04032026.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=uekMIW1ydFM=	Tabela de Meios de pagamento - Publicada em 06/03/2026	06-03-2026		tabela-de-meios-de-pagamento	20825	2026-06-22T16:51:20.983Z
diversos	250210_Tab_Municipios.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=eGl9ISPltUE=	Tabela de Municípios - Publicada em 18/02/2025	18-02-2025		tabela-de-municipios	203604	2026-06-22T16:51:20.983Z
diversos	Tabela NCM 2022 com Utrib_Comércio Exterior_vigência 01.02.26.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=b951nG/pOmY=	Tabela de NCM e respectiva uTrib (Comércio Exterior) - Vigente a partir de 01/02/2026 - Publicada em 24/11/2025	24-11-2025		tabela-de-ncm-e-respectiva-utrib-comercio-exterior-vigente-a-partir-de	310934	2026-06-22T16:51:20.983Z
diversos	Tabela de Padrões de Regime Especial.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=pWlelXcrDyM=	Tabela de Padrões de Regimes Especiais			tabela-de-padroes-de-regimes-especiais	9860	2026-06-22T16:51:20.983Z
diversos	Tabela de Países - Ref. NT 2018.003. v1.01.ods	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=PfPDd6dW200=	Tabela de Países - Relacionada à NT 2018.003. v1.01 (atualizada em 12/04/2019)		1.01	tabela-de-paises-relacionada-a-nt-2018-003-atualizada-em	34190	2026-06-22T16:51:20.983Z
diversos	Tabela de Tipo e Especie de Veículo.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=nt7Q2CXVChI=	Tabela de Tipo e Espécie de Veículo			tabela-de-tipo-e-especie-de-veiculo	11448	2026-06-22T16:51:20.983Z
diversos	Tabela_Prefixo_GS1.xlsx	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=Oc%20fygAxwmc=	Tabela Prefixo GS1			tabela-prefixo-gs1	22170	2026-06-22T16:51:20.983Z
diversos	Tabela_Unidades_de_Medida_Comercial_05072016.xls	OK	https://www.nfe.fazenda.gov.br/portal/exibirArquivo.aspx?conteudo=Q6Iyvm6qKsc=	Tabela Unidades de Medida Comercial 05.07.2016			tabela-unidades-de-medida-comercial-05	9728	2026-06-22T16:51:20.983Z
